customer_id,region,subscription_plan,contract_type,tenure_months,monthly_logins,customer_satisfaction_score,industry,company_size,years_in_business,monthly_subscription_fee_gbp,discount_percentage,employee_count,active_users,feature_usage_score,avg_session_duration_minutes,projects_created,integrations_enabled,support_tickets_last_6m,avg_resolution_time_hours,payment_failures_last_12m,email_open_rate,webinar_attendance_count,monthly_recurring_revenue,lifetime_value,signup_date,last_login_date,customer_segment,acquisition_channel,churn
CF03000,North East,Starter,Monthly,4,40.0,7.0,Finance,Medium,17,79,36,148,115,84.0,116.0,111,0,1,43,1,62.0,9,83.93,335.72,2022-06-22,2023-03-19,Enterprise,Linkedin,No
CF00884,West Midlands,Professional,Monthly,3,34.0,9.0,Technology,Micro,27,199,8,3,0,74.0,87.0,89,11,1,16,0,26.0,10,196.24,588.72,2020-10-17,2020-10-30,Mid-Market,Referral,No
CF10494,London,Starter,Monthly,15,49.0,6.0,Finance,Small,22,29,40,32,9,3.0,112.0,42,0,4,11,3,91.0,1,25.43,381.45,2021-05-26,2021-12-11,Smb,Organic Search,No
CF03376,Scotland,Enterprise,Monthly,3,35.0,6.0,Logistics,Small,16,29,37,35,26,25.0,130.0,111,18,2,58,0,39.0,1,34.47,103.41,2020-09-23,2021-07-25,Smb,Referral,Yes
CF04620,South West,Enterprise,Annual,18,54.0,10.0,Finance,Small,15,79,0,31,20,29.0,24.0,138,1,1,10,3,15.0,8,66.63,1199.34,2025-04-02,2025-06-20,Mid-Market,Referral,No
CF08824,London,Professional,Monthly,8,47.0,9.0,Finance,Medium,28,79,16,241,160,66.0,141.0,188,10,2,49,3,35.0,4,76.45,611.6,2025-02-02,2025-06-20,Smb,Direct,No
CF14212,West Midlands,Starter,Annual,7,45.0,4.0,Finance,Micro,14,29,29,3,1,38.0,116.0,151,2,1,29,3,55.0,0,28.5,199.5,2023-09-08,2023-09-17,Mid-Market,Organic Search,No
CF05947,South West,Professional,Monthly,68,41.0,9.0,Logistics,Micro,11,29,39,10,6,49.0,157.0,169,6,3,6,4,0.0,2,30.84,2097.12,2023-10-07,2024-06-30,Smb,Linkedin,No
CF00234,South West,Professional,Monthly,9,48.0,3.0,Healthcare,Medium,27,29,40,166,69,2.0,89.0,124,5,0,46,0,95.0,4,29.48,265.32,2022-05-13,2022-06-25,Mid-Market,Direct,No
CF10759,North East,Starter,Annual,9,62.0,5.0,Retail,Micro,2,29,26,9,2,20.0,57.0,17,8,3,26,4,37.0,8,30.04,270.36,2023-05-13,2024-02-29,Smb,Partner,No
CF02582,Scotland,Enterprise,Annual,21,49.0,7.0,Finance,Medium,7,199,18,54,37,31.0,159.0,68,6,2,5,0,55.0,6,233.87,4911.27,2020-03-22,2021-02-22,Mid-Market,Organic Search,No
CF02658,Wales,Professional,Monthly,3,46.0,5.0,Education,Medium,28,29,25,215,86,61.0,146.0,157,7,4,57,0,,9,26.33,78.99,2025-01-28,2025-06-20,Mid-Market,Linkedin,No
CF05416,London,Starter,Monthly,18,42.0,10.0,Technology,Small,22,29,38,27,10,28.0,25.0,174,1,2,25,4,19.0,11,28.83,518.94,2023-04-22,2023-09-23,Smb,Direct,Yes
CF11100,Wales,Starter,Monthly,12,45.0,9.0,Healthcare,Medium,27,79,10,121,53,,42.0,95,15,1,41,4,76.0,0,65.1,781.2,2020-07-31,2020-10-28,Smb,Referral,No
CF00611,North East,Enterprise,Monthly,49,43.0,4.0,Logistics,Medium,11,29,20,124,28,8.0,110.0,5,12,4,11,4,70.0,0,24.96,1223.04,2023-08-02,2023-08-07,Enterprise,Linkedin,No
CF03761,South West,Professional,Monthly,35,44.0,3.0,Retail,Micro,17,79,8,1,0,59.0,26.0,99,4,2,42,3,54.0,0,73.27,2564.45,2022-09-02,2023-03-02,Smb,Organic Search,Yes
CF07022,Scotland,Starter,Annual,14,55.0,8.0,Education,Medium,4,29,30,240,143,,33.0,99,12,4,46,1,47.0,11,34.75,486.5,2021-05-09,2021-11-21,Smb,Linkedin,No
CF14402,Scotland,Professional,Monthly,2,47.0,10.0,Retail,Micro,16,79,0,9,5,41.0,171.0,159,15,1,40,1,57.0,6,69.97,139.94,2020-07-25,2020-11-12,Mid-Market,Partner,No
CF03657,Wales,Professional,Annual,25,53.0,6.0,Retail,Small,9,29,9,42,33,79.0,108.0,150,19,2,20,4,33.0,6,30.46,761.5,2022-05-21,2023-04-16,Mid-Market,Google Ads,No
CF01632,West Midlands,Starter,Annual,55,52.0,7.0,Technology,Micro,18,199,1,10,4,93.0,158.0,186,15,4,40,3,59.0,4,231.28,12720.4,2024-11-26,2025-02-26,Mid-Market,Direct,No
CF10734,West Midlands,Starter,Monthly,69,41.0,7.0,Finance,Large,21,199,17,281,92,62.0,176.0,124,1,1,2,1,55.0,6,226.59,15634.71,2022-04-19,2022-05-16,Smb,Referral,No
CF00477,North West,Starter,Monthly,14,38.0,6.0,Retail,Medium,10,199,2,52,16,6.0,151.0,13,0,3,37,0,87.0,9,210.19,2942.66,2024-02-07,2024-11-21,Smb,Google Ads,No
CF11617,East Midlands,Professional,Annual,53,49.0,7.0,Manufacturing,Small,4,29,11,49,33,91.0,69.0,133,14,4,6,0,22.0,5,23.35,1237.55,2020-04-06,2020-10-31,Smb,Direct,No
CF07452,North West,Professional,Monthly,8,33.0,3.0,Logistics,Micro,14,29,2,10,6,90.0,148.0,152,13,5,10,4,56.0,0,26.15,209.2,2021-06-11,2022-04-01,Enterprise,Direct,Yes
CF06383,South East,Starter,Monthly,34,36.0,6.0,Logistics,Large,29,79,14,922,394,35.0,98.0,92,15,5,37,3,22.0,7,78.67,2674.78,2023-11-13,2024-02-19,Mid-Market,Linkedin,No
CF10791,South East,Starter,Monthly,9,42.0,6.0,Logistics,Medium,17,29,37,167,52,24.0,146.0,87,2,2,65,4,20.0,0,27.46,247.14,2020-07-08,2020-07-10,Smb,Google Ads,Yes
CF10229,London,Professional,Monthly,33,45.0,6.0,Technology,Micro,20,29,2,1,0,13.0,168.0,173,19,2,59,1,99.0,0,26.68,880.44,2024-07-09,2025-06-20,Smb,Partner,No
CF09914,South East,Starter,Monthly,41,39.0,8.0,Healthcare,Micro,1,79,13,1,0,23.0,70.0,73,7,3,59,5,14.0,0,68.12,2792.92,2024-02-15,2024-05-09,Enterprise,Direct,Yes
CF13118,North West,Starter,Monthly,53,47.0,8.0,Retail,Medium,2,79,1,134,100,88.0,60.0,181,15,2,2,5,,5,80.55,4269.15,2025-03-08,2025-06-20,Smb,Google Ads,No
CF03481,Scotland,Starter,Monthly,58,43.0,7.0,Technology,Micro,20,29,28,8,2,92.0,108.0,129,5,2,65,5,,5,26.05,1510.9,2021-03-09,2021-06-05,Smb,Direct,No
CF12399,West Midlands,Professional,Monthly,8,41.0,3.0,Finance,Small,6,29,17,23,12,90.0,139.0,97,7,3,34,5,53.0,5,26.43,211.44,2024-04-15,2024-07-19,Mid-Market,Partner,No
CF11015,London,Starter,Monthly,4,41.0,2.0,Technology,Small,3,29,36,44,17,75.0,176.0,118,6,0,50,1,65.0,7,29.53,118.12,2021-09-21,2022-08-23,Smb,Linkedin,Yes
CF02388,Scotland,Professional,Monthly,19,39.0,4.0,Finance,Small,25,29,1,37,28,82.0,173.0,4,18,3,17,5,85.0,6,28.21,535.99,2023-05-17,2023-08-03,Enterprise,Referral,No
CF01240,Wales,Starter,Monthly,11,36.0,,Manufacturing,Small,15,29,26,21,8,33.0,49.0,40,6,1,71,1,9.0,7,33.96,373.56,2020-05-27,2020-12-05,Smb,Partner,No
CF13906,East Midlands,Professional,Monthly,8,42.0,2.0,Retail,Micro,5,29,19,3,0,47.0,134.0,144,7,3,35,5,94.0,11,23.69,189.52,2025-04-06,2025-06-20,Smb,Referral,Yes
CF14430,Wales,Starter,Annual,21,51.0,4.0,Education,Micro,11,199,31,9,6,71.0,81.0,109,18,0,20,0,99.0,4,228.28,4793.88,2021-01-12,2021-11-02,Smb,Organic Search,No
CF04133,London,Starter,Annual,10,51.0,6.0,Healthcare,Medium,28,29,17,233,93,96.0,86.0,70,15,2,64,2,50.0,2,34.72,347.2,2024-03-06,2024-08-04,Smb,Organic Search,No
CF00487,West Midlands,Starter,Monthly,2,37.0,,Logistics,Micro,1,79,38,3,2,100.0,169.0,80,19,1,58,2,28.0,9,71.15,142.3,2021-11-03,2021-11-15,Smb,Direct,No
CF02088,West Midlands,Starter,Annual,4,33.0,8.0,Education,Medium,24,79,35,244,59,46.0,102.0,46,8,3,69,5,47.0,4,72.71,290.84,2021-01-01,2021-10-15,Mid-Market,Referral,No
CF02927,Scotland,Enterprise,Monthly,16,52.0,10.0,Logistics,Micro,29,29,16,4,3,93.0,39.0,144,3,2,16,3,52.0,10,23.48,375.68,2020-05-20,2020-10-11,Enterprise,Referral,No
CF07200,North West,Professional,Monthly,11,39.0,1.0,Logistics,Medium,2,79,1,144,37,76.0,61.0,6,5,1,55,1,6.0,3,85.1,936.1,2024-11-29,2024-12-20,Smb,Google Ads,No
CF08152,Scotland,Professional,Monthly,18,56.0,2.0,Retail,Small,12,199,27,11,4,100.0,156.0,160,15,1,64,4,29.0,4,197.78,3560.04,2022-06-06,2022-11-30,Smb,Referral,No
CF07782,South East,Starter,Monthly,20,38.0,5.0,Education,Medium,20,29,23,66,51,20.0,117.0,90,8,4,6,4,12.0,6,24.17,483.4,2023-09-13,2024-06-23,Smb,Direct,No
CF00476,South West,Starter,Annual,89,33.0,4.0,Healthcare,Large,2,29,37,640,171,1.0,144.0,64,15,0,3,5,,11,34.14,3038.46,2024-10-10,2025-06-20,Enterprise,Organic Search,Yes
CF01554,Wales,Professional,Annual,49,58.0,7.0,Education,Micro,15,79,29,3,0,85.0,153.0,27,8,1,70,3,40.0,0,66.7,3268.3,2023-05-15,2023-06-06,Smb,Linkedin,No
CF06255,West Midlands,Starter,Monthly,7,47.0,2.0,Manufacturing,Large,5,29,4,797,270,67.0,13.0,89,5,0,43,0,87.0,8,25.51,178.57,2021-03-16,2021-08-01,Smb,Organic Search,No
CF05649,Scotland,Starter,Monthly,37,46.0,1.0,Education,Small,23,199,38,44,15,80.0,17.0,132,16,1,5,0,84.0,9,200.38,7414.06,2022-01-21,2022-06-09,Mid-Market,Google Ads,No
CF07062,North East,Starter,Annual,19,37.0,4.0,Manufacturing,Micro,18,29,39,9,5,93.0,132.0,82,2,2,56,2,14.0,4,32.92,625.48,2022-12-10,2022-12-17,Smb,Direct,No
CF08999,Wales,Enterprise,Annual,33,43.0,4.0,Healthcare,Medium,29,29,28,92,49,20.0,132.0,93,7,2,13,4,75.0,5,24.44,806.52,2021-06-21,2021-11-06,Smb,Organic Search,Yes
CF13280,Scotland,Professional,Monthly,22,53.0,,Education,Micro,2,79,19,8,6,49.0,33.0,157,9,0,3,2,75.0,9,82.48,1814.56,2024-05-24,2024-09-17,Enterprise,Linkedin,No
CF14770,South West,Starter,Annual,15,36.0,10.0,Retail,Large,14,79,11,353,116,51.0,84.0,198,7,2,50,1,14.0,1,91.43,1371.45,2020-07-01,2020-10-24,Mid-Market,Organic Search,No
CF04599,Wales,Enterprise,Annual,9,56.0,4.0,Retail,Micro,15,29,6,1,0,91.0,166.0,150,0,3,15,0,75.0,9,33.44,300.96,2022-04-23,2022-08-31,Smb,Partner,No
CF11740,North West,Professional,Annual,14,47.0,5.0,Finance,Micro,9,29,15,5,1,47.0,178.0,20,3,4,20,2,,4,33.08,463.12,2020-12-07,2021-10-18,Smb,Direct,No
CF12784,Wales,Starter,Monthly,30,43.0,1.0,Finance,Small,2,79,12,20,14,82.0,65.0,177,2,2,55,3,74.0,7,66.21,1986.3,2024-04-19,2024-04-28,Smb,Direct,Yes
CF01697,Scotland,Starter,Annual,5,65.0,1.0,Logistics,Small,27,29,14,38,28,75.0,10.0,189,4,4,54,4,29.0,10,28.21,141.05,2023-11-19,2024-01-17,Mid-Market,Partner,No
CF07287,East Midlands,Enterprise,Monthly,6,41.0,4.0,Technology,Medium,25,199,8,136,96,24.0,151.0,79,5,3,43,4,45.0,0,186.16,1116.96,2024-08-23,2025-06-20,Enterprise,Partner,No
CF08605,London,Professional,Monthly,23,39.0,9.0,Logistics,Micro,4,79,25,2,1,92.0,166.0,59,11,2,67,5,34.0,9,84.98,1954.54,2023-06-15,2023-12-05,Smb,Organic Search,No
CF14592,East Midlands,Starter,Monthly,4,31.0,6.0,Logistics,Micro,11,29,8,4,2,10.0,63.0,190,19,2,68,1,25.0,4,30.2,120.8,2020-06-28,2020-10-06,Smb,Organic Search,Yes
CF01367,South East,Professional,Monthly,11,54.0,2.0,Manufacturing,Small,27,79,17,21,7,76.0,19.0,76,3,0,43,4,,9,87.1,958.1,2022-11-12,2023-08-19,Smb,Partner,Yes
CF08370,West Midlands,Enterprise,Monthly,1,40.0,7.0,Education,Small,2,79,35,49,26,45.0,8.0,144,3,1,48,0,79.0,9,70.06,70.06,2021-10-21,2022-05-29,Smb,Partner,No
CF11253,East Midlands,Enterprise,Monthly,1,42.0,3.0,Technology,Medium,22,79,30,229,60,45.0,153.0,47,5,1,65,5,1.0,8,89.52,89.52,2024-05-18,2025-03-08,Smb,Partner,Yes
CF05178,North West,Starter,Monthly,16,,3.0,Education,Small,1,79,2,35,14,92.0,137.0,110,17,3,13,0,39.0,11,66.73,1067.68,2021-11-05,2022-06-20,Enterprise,Referral,No
CF10368,North East,Enterprise,Annual,4,69.0,3.0,Manufacturing,Large,28,29,30,391,264,99.0,143.0,191,9,1,29,5,26.0,5,31.59,126.36,2024-02-17,2024-06-30,Smb,Google Ads,Yes
CF08004,West Midlands,Professional,Monthly,13,41.0,10.0,Healthcare,Small,16,79,18,25,19,73.0,54.0,3,4,0,51,5,56.0,11,65.14,846.82,2022-12-24,2023-11-13,Smb,Partner,No
CF09513,North East,Starter,Monthly,5,1797.0,8.0,Technology,Micro,2,29,11,1,0,77.0,150.0,1,14,1,3,3,88.0,4,27.79,138.95,2020-07-16,2020-09-19,Smb,Partner,Yes
CF06178,South East,Starter,Monthly,28,50.0,4.0,Finance,Small,24,79,27,34,18,33.0,85.0,74,18,3,12,4,96.0,2,87.75,2457.0,2022-06-13,2022-10-05,Enterprise,Google Ads,Yes
CF04785,South West,Starter,Monthly,14,34.0,7.0,Technology,Micro,12,29,26,6,3,84.0,120.0,193,15,0,56,3,14.0,4,33.17,464.38,2024-02-25,2024-12-02,Smb,Google Ads,No
CF10640,London,Professional,Annual,18,45.0,8.0,Logistics,Medium,6,29,18,98,40,7.0,,174,18,2,16,5,18.0,3,25.58,460.44,2023-04-19,2023-08-06,Mid-Market,Linkedin,No
CF09884,East Midlands,Starter,Annual,11,3139.0,4.0,Retail,Medium,28,79,11,175,124,28.0,159.0,198,3,3,6,0,84.0,10,91.84,1010.24,2022-05-26,2022-09-06,Smb,Organic Search,No
CF03934,London,Starter,Monthly,62,47.0,3.0,Logistics,Micro,12,29,0,6,2,93.0,37.0,165,0,5,62,2,83.0,8,24.27,1504.74,2025-05-16,2025-06-20,Mid-Market,Direct,No
CF13591,Scotland,Enterprise,Annual,2,45.0,3.0,Education,Micro,8,199,4,7,3,39.0,39.0,78,19,1,36,4,14.0,3,210.03,420.06,2024-04-05,2025-03-16,Smb,Partner,Yes
CF05339,East Midlands,Professional,Monthly,18,36.0,1.0,Technology,Large,5,199,40,283,220,79.0,151.0,117,6,2,14,5,96.0,8,199.62,3593.16,2021-09-09,2022-02-22,Smb,Google Ads,Yes
CF03143,South West,Starter,Annual,6,50.0,5.0,Logistics,Small,10,29,20,23,18,34.0,110.0,168,15,5,34,0,30.0,1,25.88,155.28,2022-01-31,2022-04-25,Mid-Market,Google Ads,No
CF12636,North West,Enterprise,Monthly,26,37.0,8.0,Technology,Small,22,29,0,43,21,62.0,69.0,198,18,1,63,0,38.0,9,34.47,896.22,2024-02-29,2024-06-11,Smb,Linkedin,No
CF07202,South West,Starter,Monthly,32,49.0,4.0,Finance,Small,19,79,32,37,12,28.0,8.0,196,10,0,3,0,99.0,7,75.53,2416.96,2022-11-28,2023-11-10,Mid-Market,Referral,Yes
CF10883,West Midlands,Starter,Monthly,45,44.0,9.0,Education,Micro,29,29,11,1,0,21.0,125.0,89,5,1,15,4,71.0,8,31.44,1414.8,2025-03-26,2025-06-20,Enterprise,Organic Search,No
CF05849,North East,Starter,Monthly,7,55.0,10.0,Technology,Medium,11,29,14,178,92,50.0,37.0,195,11,1,62,3,8.0,0,33.49,234.43,2020-07-16,2020-08-31,Mid-Market,Referral,No
CF07488,South East,Starter,Monthly,1,,7.0,Technology,Medium,26,79,18,175,139,82.0,,93,11,0,60,2,46.0,2,67.49,67.49,2022-05-05,2023-03-05,Mid-Market,Linkedin,No
CF12007,Wales,Professional,Annual,2,59.0,2.0,Finance,Micro,27,79,8,9,4,68.0,60.0,5,0,2,23,0,33.0,5,70.08,140.16,2021-08-30,2022-06-27,Smb,Linkedin,No
CF13997,North East,Professional,Annual,30,53.0,8.0,Technology,Small,2,79,14,50,39,40.0,50.0,132,12,3,29,4,34.0,9,84.68,2540.4,2020-08-13,2020-12-17,Smb,Direct,No
CF07039,North West,Starter,Annual,3,42.0,10.0,Retail,Micro,6,79,18,10,2,91.0,166.0,45,14,1,61,2,64.0,11,63.29,189.87,2024-12-06,2025-06-20,Smb,Partner,No
CF14359,North West,Starter,Monthly,18,51.0,4.0,Logistics,Micro,27,29,27,7,2,17.0,6.0,179,6,0,19,0,94.0,8,23.53,423.54,2020-04-13,2020-07-09,Mid-Market,Partner,No
CF14409,North East,Enterprise,Monthly,8,45.0,9.0,Education,Small,26,29,8,13,6,5.0,90.0,154,15,2,41,0,19.0,3,29.73,237.84,2020-02-10,2021-02-06,Mid-Market,Linkedin,No
CF02182,West Midlands,Enterprise,Monthly,6,46.0,2.0,Healthcare,Small,12,29,20,35,17,32.0,85.0,89,8,2,26,5,94.0,7,27.5,165.0,2021-07-02,2021-12-27,Smb,Google Ads,No
CF07687,North East,Starter,Annual,49,41.0,7.0,Healthcare,Micro,29,29,13,4,1,16.0,78.0,195,18,1,29,2,34.0,5,25.52,1250.48,2021-10-02,2022-02-20,Smb,Direct,No
CF00037,East Midlands,Enterprise,Annual,25,37.0,3.0,Education,Small,11,79,30,24,16,73.0,178.0,6,15,0,62,1,53.0,7,65.04,1626.0,2023-07-05,2024-04-10,Smb,Direct,No
CF01164,London,Professional,Annual,54,57.0,6.0,Healthcare,Micro,1,79,19,7,4,63.0,11.0,132,4,0,34,3,75.0,7,78.37,4231.98,2023-01-03,2023-12-03,Smb,Organic Search,No
CF06668,North East,Starter,Annual,18,48.0,10.0,Manufacturing,Micro,24,199,6,1,0,62.0,61.0,195,14,1,61,0,,6,215.41,3877.38,2020-11-20,2021-10-23,Smb,Google Ads,No
CF07543,North East,Professional,Monthly,105,34.0,5.0,Healthcare,Micro,14,29,29,5,1,90.0,40.0,7,16,0,38,4,73.0,9,31.46,3303.3,2024-05-03,2025-02-24,Smb,Referral,No
CF03251,East Midlands,Starter,Annual,16,45.0,10.0,Technology,Small,27,29,1,33,20,54.0,111.0,78,3,2,10,5,23.0,5,24.81,396.96,2023-01-26,2023-05-20,Enterprise,Linkedin,No
CF13983,South East,Enterprise,Monthly,3,63.0,3.0,Education,Medium,22,79,40,86,18,9.0,179.0,41,9,1,46,5,38.0,6,65.57,196.71,2024-07-11,2024-10-28,Smb,Direct,Yes
CF11113,Wales,Starter,Monthly,14,43.0,3.0,Manufacturing,Micro,13,29,21,4,2,37.0,141.0,4,11,1,70,3,82.0,9,28.27,395.78,2020-09-17,2021-05-02,Smb,Google Ads,Yes
CF13038,London,Professional,Monthly,23,40.0,10.0,Education,Medium,7,79,6,207,162,24.0,153.0,109,8,1,42,5,3.0,7,66.22,1523.06,2024-10-20,2025-06-03,Smb,Referral,Yes
CF12508,Wales,Starter,Monthly,17,42.0,2.0,Finance,Micro,19,79,40,8,4,19.0,39.0,100,1,3,34,1,45.0,3,83.74,1423.58,2023-09-30,2024-01-31,Mid-Market,Organic Search,Yes
CF12115,London,Starter,Monthly,23,51.0,4.0,Healthcare,Large,7,79,3,581,136,85.0,128.0,35,8,1,21,3,40.0,11,86.76,1995.48,2021-01-28,2021-07-29,Smb,Organic Search,No
CF00100,London,Starter,Monthly,36,39.0,9.0,Education,Micro,15,199,40,8,2,1.0,56.0,27,1,3,51,2,8.0,2,225.93,8133.48,2021-05-16,2022-01-19,Mid-Market,Google Ads,No
CF06979,Scotland,Starter,Monthly,8,39.0,7.0,Retail,Small,9,29,23,23,9,57.0,174.0,171,9,2,56,5,19.0,7,26.44,211.52,2022-04-23,2023-02-04,Smb,Google Ads,No
CF13777,London,Enterprise,Monthly,23,43.0,4.0,Healthcare,Small,25,29,11,43,28,79.0,,164,4,2,57,0,,6,32.63,750.49,2024-04-05,2025-02-07,Smb,Referral,No
CF01206,North West,Starter,Monthly,39,50.0,5.0,Finance,Micro,18,29,31,4,2,64.0,41.0,76,7,2,24,4,,8,23.56,918.84,2021-09-21,2021-09-23,Smb,Google Ads,No
CF05586,North West,Starter,Monthly,3,45.0,9.0,Education,Small,26,79,2,34,23,47.0,55.0,48,7,1,59,3,5.0,9,83.85,251.55,2022-01-14,2022-01-30,Mid-Market,Organic Search,Yes
CF12960,West Midlands,Starter,Monthly,54,48.0,4.0,Technology,Small,13,79,25,31,11,84.0,16.0,82,9,1,60,1,45.0,5,77.43,4181.22,2020-11-25,2021-01-11,Smb,Google Ads,No
CF09618,South East,Starter,Monthly,13,44.0,1.0,Technology,Small,27,199,38,22,14,61.0,142.0,85,2,0,49,0,64.0,1,205.51,2671.63,2022-09-12,2023-01-28,Mid-Market,Direct,No
CF09350,Wales,Starter,Monthly,17,56.0,2.0,Education,Micro,23,29,0,9,3,8.0,158.0,135,6,1,70,4,,2,34.65,589.05,2021-03-03,2021-05-25,Smb,Partner,Yes
CF02499,London,Enterprise,Monthly,31,42.0,7.0,Logistics,Medium,14,29,11,213,57,72.0,7.0,127,10,0,26,3,0.0,7,24.47,758.57,2024-12-13,2025-06-20,Smb,Linkedin,No
CF03433,Scotland,Professional,Monthly,5,46.0,1.0,Logistics,Small,29,29,19,46,19,88.0,143.0,123,5,3,37,5,14.0,11,23.57,117.85,2022-01-30,2022-06-11,Mid-Market,Google Ads,Yes
CF08353,South West,Starter,Annual,1,46.0,10.0,Manufacturing,Small,21,29,28,19,4,23.0,75.0,90,13,0,17,3,85.0,8,26.79,26.79,2020-06-14,2020-10-03,Smb,Linkedin,Yes
CF10739,Scotland,Professional,Monthly,56,50.0,2.0,Healthcare,Small,8,199,36,27,8,82.0,47.0,167,1,2,10,1,12.0,2,230.41,12902.96,2022-01-23,2022-10-20,Mid-Market,Google Ads,No
CF10713,South West,Professional,Monthly,30,39.0,4.0,Retail,Micro,5,29,19,6,3,,144.0,156,7,3,53,3,77.0,8,31.18,935.4,2024-07-27,2025-03-06,Enterprise,Organic Search,Yes
CF05018,Wales,Professional,Monthly,4,31.0,7.0,Technology,Small,13,79,10,50,37,66.0,71.0,165,8,2,44,0,99.0,11,89.82,359.28,2023-04-21,2023-12-02,Smb,Referral,No
CF00220,South West,Professional,Monthly,4,57.0,7.0,Education,Micro,8,79,2,3,1,3.0,117.0,123,0,3,47,2,41.0,11,65.02,260.08,2024-07-13,2025-06-20,Mid-Market,Linkedin,Yes
CF09847,East Midlands,Professional,Monthly,4,36.0,,Finance,Micro,9,79,22,7,3,96.0,137.0,141,2,1,23,1,95.0,9,81.18,324.72,2023-01-16,2023-11-14,Enterprise,Google Ads,Yes
CF12673,East Midlands,Starter,Monthly,16,,8.0,Healthcare,Medium,2,79,2,141,65,73.0,135.0,89,9,3,70,5,33.0,2,72.31,1156.96,2020-09-09,2020-12-12,Smb,Referral,No
CF11999,North East,Professional,Monthly,4,54.0,9.0,Logistics,Small,24,29,3,47,34,18.0,154.0,9,13,3,41,3,8.0,7,32.18,128.72,2024-01-18,2024-09-16,Smb,Partner,No
CF06536,North East,Starter,Monthly,1,52.0,4.0,Logistics,Small,9,199,29,14,10,15.0,,54,8,2,18,5,52.0,3,160.36,160.36,2025-05-08,2025-06-20,Smb,Direct,Yes
CF14778,Wales,Enterprise,Monthly,28,49.0,1.0,Healthcare,Small,22,79,33,47,23,32.0,8.0,38,5,0,53,3,20.0,7,82.05,2297.4,2020-02-05,2020-07-13,Smb,Linkedin,No
CF04798,Wales,Enterprise,Monthly,2,50.0,1.0,Education,Medium,19,29,15,176,126,55.0,78.0,147,8,2,15,5,68.0,10,34.6,69.2,2023-12-23,2024-11-27,Mid-Market,Google Ads,Yes
CF12780,North West,Starter,Annual,19,44.0,9.0,Retail,Small,20,29,21,31,19,4.0,77.0,153,4,3,45,3,91.0,1,31.15,591.85,2020-04-29,2020-05-25,Enterprise,Direct,No
CF14063,South West,Professional,Monthly,10,45.0,5.0,Healthcare,Medium,19,29,9,136,72,15.0,126.0,197,6,3,24,0,87.0,1,26.74,267.4,2020-12-25,2021-11-25,Enterprise,Partner,No
CF13017,South West,Starter,Monthly,66,,8.0,Education,Micro,8,199,18,8,3,,23.0,107,11,5,71,5,49.0,2,205.75,13579.5,2023-05-19,2023-10-27,Enterprise,Organic Search,No
CF08606,North West,Starter,Monthly,23,37.0,5.0,Education,Micro,25,79,5,6,4,98.0,79.0,40,4,0,26,4,91.0,2,76.44,1758.12,2024-12-22,2025-06-20,Mid-Market,Google Ads,No
CF00807,West Midlands,Professional,Monthly,34,54.0,10.0,Education,Small,9,29,17,49,22,19.0,139.0,11,2,4,42,3,27.0,8,34.08,1158.72,2023-08-17,2023-10-30,Mid-Market,Direct,No
CF11493,Wales,Enterprise,Monthly,3,37.0,7.0,Finance,Micro,6,199,34,1,0,37.0,172.0,163,19,2,13,1,63.0,0,211.52,634.56,2022-04-21,2022-06-24,Mid-Market,Referral,No
CF13352,Scotland,Starter,Monthly,12,33.0,7.0,Retail,Small,4,29,14,48,21,51.0,141.0,23,16,3,61,0,63.0,9,23.29,279.48,2025-04-24,2025-06-20,Mid-Market,Google Ads,No
CF00034,Wales,Professional,Monthly,14,48.0,,Logistics,Small,22,29,7,36,8,56.0,18.0,81,13,3,13,3,66.0,9,24.09,337.26,2021-09-12,2022-02-12,Smb,Google Ads,No
CF06695,South West,Starter,Annual,37,50.0,10.0,Retail,Micro,13,79,30,9,2,47.0,86.0,148,10,2,50,4,97.0,7,82.92,3068.04,2024-09-18,2024-11-22,Mid-Market,Organic Search,No
CF02525,North West,Professional,Monthly,6,35.0,1.0,Finance,Micro,27,79,20,4,1,45.0,49.0,118,18,3,48,2,21.0,8,64.02,384.12,2022-06-01,2022-08-20,Smb,Direct,No
CF02961,West Midlands,Starter,Monthly,3,52.0,9.0,Finance,Small,6,199,35,20,15,27.0,176.0,181,11,2,68,2,,8,183.32,549.96,2024-09-29,2025-06-20,Mid-Market,Google Ads,No
CF02293,North East,Enterprise,Monthly,23,37.0,8.0,Manufacturing,Micro,5,79,34,7,3,96.0,66.0,144,13,1,41,0,40.0,11,68.38,1572.74,2023-01-02,2023-08-05,Enterprise,Referral,No
CF02347,North West,Enterprise,Annual,8,53.0,6.0,Finance,Small,12,29,21,41,17,16.0,60.0,115,7,0,51,4,29.0,9,30.35,242.8,2020-10-31,2020-12-09,Smb,Organic Search,No
CF05789,North West,Enterprise,Monthly,3,32.0,,Healthcare,Small,29,29,20,30,22,64.0,125.0,6,9,4,6,0,83.0,7,31.71,95.13,2025-03-17,2025-06-20,Enterprise,Linkedin,No
CF05057,South East,Starter,Annual,38,50.0,4.0,Retail,Medium,20,29,8,61,43,16.0,177.0,69,13,1,40,1,90.0,1,28.96,1100.48,2023-05-01,2023-08-27,Smb,Google Ads,No
